product_id,product_name,category,sub_category
2265,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners
1967,"Chromcraft Computer Table, Rectangular",Furniture,Tables
964,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs
661,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
10280,"StarTech Card Printer, Wireless",Technology,Machines
7761,"Elite Ruler, Serrated",Office Supplies,Supplies
631,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs
2428,"KitchenAid Coffee Grinder, White",Office Supplies,Appliances
3267,"Boston Markers, Fluorescent",Office Supplies,Art
1562,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
4721,"Enermax Message Books, Premium",Office Supplies,Paper
1115,"Deflect-O Frame, Duo Pack",Furniture,Furnishings
5293,"Hamilton Beach Stove, White",Office Supplies,Appliances
2184,"Bevis Wood Table, Adjustable Height",Furniture,Tables
1134,"Eldon Photo Frame, Duo Pack",Furniture,Furnishings
3873,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders
8589,"HP Wireless Fax, High-Speed",Technology,Copiers
10019,RCA ViSYS 25423RE1 Corded phone,Technology,Phones
7179,"Smead Folders, Wire Frame",Office Supplies,Storage
1183,"Tenex Door Stop, Erganomic",Furniture,Furnishings
1792,"Office Star Steel Folding Chair, Black",Furniture,Chairs
2202,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables
5427,"KitchenAid Coffee Grinder, White",Office Supplies,Appliances
732,"Novimex Chairmat, Red",Furniture,Chairs
6271,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper
4122,"Cameo Peel and Seal, Security-Tint",Office Supplies,Envelopes
736,"Hon Steel Folding Chair, Black",Furniture,Chairs
3229,Berol Giant Pencil Sharpener,Office Supplies,Art
5167,"Accos Staples, 12 Pack",Office Supplies,Fasteners
5750,"Smead Removable Labels, Laser Printer Compatible",Office Supplies,Labels
1921,"Barricks Wood Table, Adjustable Height",Furniture,Tables
6249,"Eaton Message Books, Multicolor",Office Supplies,Paper
10245,"SanDisk Flash Drive, Programmable",Technology,Accessories
2618,"Cuisinart Coffee Grinder, White",Office Supplies,Appliances
9886,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones
9192,Okidata MB760 Printer,Technology,Machines
7558,"Stiletto Box Cutter, Steel",Office Supplies,Supplies
9610,"Panasonic Receipt Printer, White",Technology,Machines
9274,"Epson Printer, Durable",Technology,Machines
9309,"Okidata Receipt Printer, Wireless",Technology,Machines
7944,"Enermax Flash Drive, Bluetooth",Technology,Accessories
486,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases
7351,"Stiletto Letter Opener, Steel",Office Supplies,Supplies
9187,"Okidata Phone, White",Technology,Machines
4226,"Elite Ruler, High Speed",Office Supplies,Supplies
6707,"SanDisk Note Cards, Multicolor",Office Supplies,Paper
8312,"SanDisk Router, Programmable",Technology,Accessories
2596,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances
3603,"Ibico Binding Machine, Recycled",Office Supplies,Binders
1760,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
6545,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
7342,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies
4095,"Breville Microwave, Red",Office Supplies,Appliances
2377,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances
3931,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders
1631,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings
7287,"Eldon Lockers, Industrial",Office Supplies,Storage
9308,"Konica Phone, Durable",Technology,Machines
2780,"Hamilton Beach Blender, White",Office Supplies,Appliances
2273,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners
8449,V7 USB Numeric Keypad,Technology,Accessories
3864,"Wilson Jones Binder Covers, Economy",Office Supplies,Binders
9939,"Nokia Smart Phone, with Caller ID",Technology,Phones
2386,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances
9014,"Epson Calculator, White",Technology,Machines
243,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases
2399,"Cuisinart Toaster, Black",Office Supplies,Appliances
4689,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes
8936,"HP Ink, Laser",Technology,Copiers
6646,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper
7986,"Belkin Flash Drive, USB",Technology,Accessories
2411,"Hamilton Beach Blender, Black",Office Supplies,Appliances
3336,Newell 33,Office Supplies,Art
3353,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
3950,Avery Durable Slant Ring Binders,Office Supplies,Binders
3700,"Acco Index Tab, Clear",Office Supplies,Binders
7421,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies
1418,"Tenex Photo Frame, Erganomic",Furniture,Furnishings
9778,"Cisco Office Telephone, VoIP",Technology,Phones
6320,"SanDisk Computer Printout Paper, Recycled",Office Supplies,Paper
2076,"Hon Wood Table, Rectangular",Furniture,Tables
9942,"Apple Audio Dock, Full Size",Technology,Phones
4047,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art
9687,"Apple Audio Dock, with Caller ID",Technology,Phones
2988,"Sanford Canvas, Water Color",Office Supplies,Art
7219,"Fellowes Folders, Blue",Office Supplies,Storage
403,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases
6286,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper
4300,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
1826,"Rubbermaid Stacking Tray, Durable",Furniture,Furnishings
8613,"Brother Ink, Color",Technology,Copiers
370,"Sauder Corner Shelving, Mobile",Furniture,Bookcases
1926,"Chromcraft Round Table, Fully Assembled",Furniture,Tables
5061,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners
5032,"Accos Paper Clips, Metal",Office Supplies,Fasteners
4297,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes
333,"Dania Corner Shelving, Traditional",Furniture,Bookcases
1524,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings
5903,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
8779,"Canon Copy Machine, Color",Technology,Copiers
5272,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper
9640,Clearsounds A400,Technology,Phones
4101,"Breville Blender, Black",Office Supplies,Appliances
4888,"OIC Push Pins, Metal",Office Supplies,Fasteners
5630,Avery 473,Office Supplies,Labels
7492,Staples,Office Supplies,Supplies
3338,Newell 342,Office Supplies,Art
425,"Dania Classic Bookcase, Pine",Furniture,Bookcases
1607,"Tenex Door Stop, Erganomic",Furniture,Furnishings
1796,"Office Star Bag Chairs, Red",Furniture,Chairs
3557,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders
8617,"HP Copy Machine, Laser",Technology,Copiers
8698,"Canon Ink, Digital",Technology,Copiers
6529,"Xerox Parchment Paper, Premium",Office Supplies,Paper
5989,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners
5357,"Hoover Refrigerator, Silver",Office Supplies,Appliances
1177,"Tenex Frame, Black",Furniture,Furnishings
5369,"Hoover Toaster, Red",Office Supplies,Appliances
6700,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper
1257,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings
1430,"Advantus Frame, Black",Furniture,Furnishings
7474,"Kleencut Shears, Steel",Office Supplies,Supplies
2050,"Barricks Wood Table, Rectangular",Furniture,Tables
2533,"Breville Refrigerator, Black",Office Supplies,Appliances
1975,"Barricks Training Table, Rectangular",Furniture,Tables
9733,"Nokia Smart Phone, Cordless",Technology,Phones
6574,Xerox 1939,Office Supplies,Paper
6972,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage
5784,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels
9082,"Konica Printer, Durable",Technology,Machines
1984,"Lesro Training Table, Adjustable Height",Furniture,Tables
7621,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
1402,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings
4492,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes
4429,#10 Self-Seal White Envelopes,Office Supplies,Envelopes
209,Bush Somerset Collection Bookcase,Furniture,Bookcases
9784,"Nokia Speaker Phone, Cordless",Technology,Phones
5284,"Hamilton Beach Toaster, Black",Office Supplies,Appliances
537,"SAFCO Chairmat, Red",Furniture,Chairs
2448,"Hoover Blender, Silver",Office Supplies,Appliances
4303,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes
3500,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders
8200,"Enermax Mouse, Bluetooth",Technology,Accessories
294,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
4649,"Jiffy Manila Envelope, Recycled",Office Supplies,Envelopes
3158,"Stanley Markers, Easy-Erase",Office Supplies,Art
4999,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners
8665,"HP Personal Copier, Digital",Technology,Copiers
4951,"Accos Push Pins, Assorted Sizes",Office Supplies,Fasteners
1030,"Dania Floating Shelf Set, Pine",Furniture,Bookcases
7012,"Smead Trays, Wire Frame",Office Supplies,Storage
10267,"Sharp Ink, Laser",Technology,Copiers
6123,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
3897,"Acco 3-Hole Punch, Durable",Office Supplies,Binders
8372,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories
3875,"Acco Binding Machine, Clear",Office Supplies,Binders
7673,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies
4841,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
3966,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders
6588,Xerox 1911,Office Supplies,Paper
2945,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art
9197,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines
1838,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases
7358,"Stiletto Shears, Serrated",Office Supplies,Supplies
6342,"Green Bar Message Books, Multicolor",Office Supplies,Paper
348,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases
1472,"Tenex Frame, Duo Pack",Furniture,Furnishings
1527,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings
9180,"Okidata Phone, Durable",Technology,Machines
5112,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners
1120,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings
5088,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners
9361,"StarTech Inkjet, Durable",Technology,Machines
6507,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper
2329,"Ames Mailers, Set of 50",Office Supplies,Envelopes
10263,"Sharp Fax and Copier, Laser",Technology,Copiers
7706,Premier Electric Letter Opener,Office Supplies,Supplies
7062,"Tenex Box, Wire Frame",Office Supplies,Storage
6303,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper
5131,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners
7055,"Rogers Shelving, Single Width",Office Supplies,Storage
6343,Embossed Ink Jet Note Cards,Office Supplies,Paper
6372,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper
6248,"Enermax Note Cards, Premium",Office Supplies,Paper
4105,"Breville Toaster, Silver",Office Supplies,Appliances
10205,"Samsung Smart Phone, VoIP",Technology,Phones
10003,"Cisco Speaker Phone, VoIP",Technology,Phones
4244,"Elite Box Cutter, Steel",Office Supplies,Supplies
1704,"Hon Wood Table, Rectangular",Furniture,Tables
7368,"Stockwell Push Pins, Metal",Office Supplies,Fasteners
5900,Avery 493,Office Supplies,Labels
9474,"Konica Printer, White",Technology,Machines
8874,"Brother Wireless Fax, Digital",Technology,Copiers
8890,"Sharp Ink, Digital",Technology,Copiers
6395,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper
7840,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
7792,"Stiletto Scissors, Serrated",Office Supplies,Supplies
7683,"Acme Ruler, Serrated",Office Supplies,Supplies
5117,"Advantus Staples, Metal",Office Supplies,Fasteners
9486,"Panasonic Inkjet, Red",Technology,Machines
4252,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
6075,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper
5444,"KitchenAid Stove, White",Office Supplies,Appliances
9720,"Motorola Speaker Phone, VoIP",Technology,Phones
6968,Super Decoflex Portable Personal File,Office Supplies,Storage
3253,"Stanley Canvas, Fluorescent",Office Supplies,Art
6332,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
2740,"Breville Blender, Silver",Office Supplies,Appliances
7659,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
4970,"Accos Staples, Metal",Office Supplies,Fasteners
5592,Avery 502,Office Supplies,Labels
6440,"Xerox Message Books, Recycled",Office Supplies,Paper
1447,"Rubbermaid Stacking Tray, Durable",Furniture,Furnishings
1736,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases
9398,Cisco 8961 IP Phone Charcoal,Technology,Machines
5495,Avery 496,Office Supplies,Labels
2102,Global Adaptabilities Conference Tables,Furniture,Tables
2134,"Hon Training Table, Fully Assembled",Furniture,Tables
7776,"Kleencut Shears, Serrated",Office Supplies,Supplies
2498,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances
6149,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper
7580,"Acme Ruler, Easy Grip",Office Supplies,Supplies
4315,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes
6961,"Smead Folders, Industrial",Office Supplies,Storage
9320,"Epson Receipt Printer, Wireless",Technology,Machines
4866,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners
3770,"Acco Index Tab, Economy",Office Supplies,Binders
214,"Safco Library with Doors, Traditional",Furniture,Bookcases
803,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs
3867,"Ibico Binder Covers, Economy",Office Supplies,Binders
2078,"Lesro Training Table, Adjustable Height",Furniture,Tables
5455,"Kleencut Trimmer, Steel",Office Supplies,Supplies
3640,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders
10197,"Apple Office Telephone, Full Size",Technology,Phones
5479,"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes
444,"Ikea Corner Shelving, Metal",Furniture,Bookcases
10247,"Sharp Fax Machine, Laser",Technology,Copiers
7730,"Acme Shears, High Speed",Office Supplies,Supplies
8019,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories
5025,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners
2385,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances
6175,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper
2847,Sanford Pocket Accent Highlighters,Office Supplies,Art
6534,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper
4362,Grip Seal Envelopes,Office Supplies,Envelopes
6941,"Eldon Box, Blue",Office Supplies,Storage
8025,"SanDisk Router, Erganomic",Technology,Accessories
8406,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
5068,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
4336,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes
1621,"Rubbermaid Frame, Black",Furniture,Furnishings
4703,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Envelopes
8996,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories
2426,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances
3209,"Sanford Pencil Sharpener, Fluorescent",Office Supplies,Art
2341,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes
10125,"Cisco Headset, with Caller ID",Technology,Phones
2059,"Lesro Training Table, Rectangular",Furniture,Tables
8639,"Canon Ink, High-Speed",Technology,Copiers
7743,"Kleencut Shears, Easy Grip",Office Supplies,Supplies
3895,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders
1904,"Lesro Coffee Table, Rectangular",Furniture,Tables
6107,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper
1547,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings
7977,"Enermax Keyboard, Bluetooth",Technology,Accessories
3419,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders
785,"SAFCO Chairmat, Black",Furniture,Chairs
10170,"Apple Headset, Full Size",Technology,Phones
4903,"OIC Staples, Bulk Pack",Office Supplies,Fasteners
2459,"Hoover Refrigerator, Silver",Office Supplies,Appliances
9132,Panasonic KX MB2061 Multifunction Printer,Technology,Machines
8595,"Hewlett Personal Copier, Laser",Technology,Copiers
6090,Staples,Office Supplies,Paper
2815,"Sanford Highlighters, Blue",Office Supplies,Art
9832,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones
2794,"Stanley Canvas, Water Color",Office Supplies,Art
8970,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
8951,"Sharp Fax Machine, Digital",Technology,Copiers
145,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases
6043,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper
2430,"Breville Toaster, Black",Office Supplies,Appliances
2946,"Boston Pencil Sharpener, Fluorescent",Office Supplies,Art
9650,"Motorola Office Telephone, with Caller ID",Technology,Phones
8718,"Canon Ink, High-Speed",Technology,Copiers
2368,"Cuisinart Blender, White",Office Supplies,Appliances
1489,"Eldon Clock, Erganomic",Furniture,Furnishings
9897,"Motorola Office Telephone, with Caller ID",Technology,Phones
3296,"BIC Pens, Easy-Erase",Office Supplies,Art
6208,"Xerox Parchment Paper, Recycled",Office Supplies,Paper
4890,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners
3050,"Binney & Smith Markers, Blue",Office Supplies,Art
5568,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
2808,"Binney & Smith Markers, Blue",Office Supplies,Art
4889,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
3304,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art
3465,"Acco Binding Machine, Durable",Office Supplies,Binders
